Subject,Condition,TweetID,TweetAccuracy,TweetEngage,TEndTime,TPageTime,TPAccuracy,TPEngage,TPEndTime,TPPageTime,FakeRate,FEndTime,FPageTime,Political_View,Trust_Tweet,Photoshop
214,1,1,Neither Accurate nor Inaccurate (3),No Engagement,1.448,5.693,Somewhat Inaccurate (2),External Share,5.662,7.28,Definitely fake (1),0,1.572,1,0,0
214,2,3,Very Inaccurate (1),No Engagement,5.024,9.084,Very Inaccurate (1),No Engagement,2.73,4.336,More fake than real (2),0,1.738,1,0,0
214,3,2,Somewhat Inaccurate (2),No Engagement,4.765,9.632,Very Inaccurate (1),No Engagement,3.266,10.226,Definitely fake (1),0,1.597,1,0,0
215,1,3,Very Inaccurate (1),No Engagement,3.791,5.153,Very Inaccurate (1),No Engagement,4.64,5.39,More real than fake (4),0.63,1.38,1,2,1
215,2,2,Neither Accurate nor Inaccurate (3),No Engagement,46.71,47.972,Somewhat Accurate (4),No Engagement,3.741,4.604,More real than fake (4),8.891,9.841,1,2,1
215,3,1,Somewhat Inaccurate (2),No Engagement,49.398,50.616,Very Inaccurate (1),No Engagement,10.912,12.214,More fake than real (2),0.985,2.296,1,2,1
216,1,1,Somewhat Inaccurate (2),No Engagement,33.632,35.471,Somewhat Inaccurate (2),No Engagement,27.898,28.739,More fake than real (2),10.541,11.676,1,1,0
216,2,3,Somewhat Inaccurate (2),No Engagement,9.527,10.322,Somewhat Inaccurate (2),No Engagement,21.753,22.723,More real than fake (4),17.532,18.967,1,1,0
216,3,2,Somewhat Inaccurate (2),No Engagement,29.787,30.61,Somewhat Inaccurate (2),No Engagement,13.081,13.703,More fake than real (2),10.655,11.977,1,1,0
217,1,3,Very Inaccurate (1),No Engagement,1.397,2.63,Very Inaccurate (1),No Engagement,2.388,3.327,I'm not sure (3),0,2.429,1,1,1
217,2,1,Somewhat Inaccurate (2),No Engagement,132.104,133.649,Somewhat Inaccurate (2),No Engagement,2.324,5.348,More fake than real (2),7.764,9.573,1,1,1
217,3,2,Neither Accurate nor Inaccurate (3),No Engagement,3.335,5.675,Somewhat Inaccurate (2),No Engagement,3.796,4.779,I'm not sure (3),0,1.038,1,1,1
218,1,1,Somewhat Inaccurate (2),No Engagement,1.959,3.424,Somewhat Inaccurate (2),No Engagement,2.86,6.712,I'm not sure (3),0,0.845,1,0,1
218,2,3,Very Inaccurate (1),Reply,10.877,12.095,Somewhat Inaccurate (2),Reply,6.155,7.521,I'm not sure (3),0,1.483,1,0,1
218,3,2,Neither Accurate nor Inaccurate (3),No Engagement,3.843,5.061,Somewhat Inaccurate (2),No Engagement,5.439,7.031,Definitely fake (1),0.799,2.373,1,0,1
219,1,1,Somewhat Accurate (4),No Engagement,26.046,27.546,Neither Accurate nor Inaccurate (3),No Engagement,104.108,105.981,More fake than real (2),1.072,1.6,0,2,1
219,2,3,Somewhat Accurate (4),Reply,2.501,3.811,Somewhat Accurate (4),0,4.608,5.46,More real than fake (4),0,4.504,0,2,1
219,3,2,Somewhat Accurate (4),Retweet,4.332,10.04,Neither Accurate nor Inaccurate (3),Retweet,12.752,15.892,More real than fake (4),0,1.832,0,2,1
220,1,3,Somewhat Inaccurate (2),No Engagement,20.725,21.509,Neither Accurate nor Inaccurate (3),No Engagement,23.243,24.175,More real than fake (4),15.348,16.197,0,1,1
220,2,1,Very Inaccurate (1),No Engagement,14.494,15.286,Very Inaccurate (1),No Engagement,4.119,5.287,More fake than real (2),13.144,13.98,0,1,1
220,3,2,Somewhat Accurate (4),No Engagement,21.542,22.459,Somewhat Inaccurate (2),No Engagement,5.865,6.68,I'm not sure (3),15.696,16.694,0,1,1
221,1,3,Somewhat Accurate (4),Like,6.896,9.678,Somewhat Accurate (4),Like,3.917,6.396,More fake than real (2),0,2.434,0,1,1
221,2,2,Very Accurate (5),No Engagement,23.64,26.099,Somewhat Inaccurate (2),No Engagement,7.32,12.675,I'm not sure (3),0,1.633,0,1,1
221,3,1,Very Accurate (5),Retweet,13.2,15.387,Somewhat Accurate (4),Retweet,12.192,14.402,I'm not sure (3),0,1.794,0,1,1
222,1,3,Somewhat Accurate (4),No Engagement,81.736,83.821,Somewhat Accurate (4),No Engagement,8.651,12,More fake than real (2),0,2.376,1,2,0
222,2,2,Neither Accurate nor Inaccurate (3),No Engagement,4.322,6,Neither Accurate nor Inaccurate (3),No Engagement,2.67,4.671,Definitely real (5),5.034,10.081,1,2,0
222,3,1,Very Accurate (5),No Engagement,5.184,8.439,Somewhat Accurate (4),No Engagement,6.622,7.296,I'm not sure (3),0,1.897,1,2,0
223,1,2,Somewhat Inaccurate (2),No Engagement,17.65,18.599,Somewhat Inaccurate (2),No Engagement,20.578,21.445,More real than fake (4),7.157,7.703,0,2,0
223,2,1,Neither Accurate nor Inaccurate (3),No Engagement,20.034,20.94,Somewhat Accurate (4),No Engagement,13.852,14.569,More real than fake (4),4.428,5.273,0,2,0
223,3,3,Very Inaccurate (1),No Engagement,16.989,19.327,Very Inaccurate (1),No Engagement,16.561,17.261,More fake than real (2),10.982,12.466,0,2,0
224,1,3,Very Inaccurate (1),No Engagement,3.841,4.965,Very Inaccurate (1),Reply,63.177,64.879,More fake than real (2),1.461,3.579,1,1,1
224,2,1,Somewhat Inaccurate (2),No Engagement,6.468,7.635,Very Inaccurate (1),No Engagement,9.578,10.722,Definitely fake (1),2.59,4.443,1,1,1
224,3,2,Very Inaccurate (1),No Engagement,11.679,17.675,Very Inaccurate (1),No Engagement,7.243,8.552,Definitely fake (1),2.555,4.178,1,1,1
225,1,1,Somewhat Accurate (4),Like,3.522,6.519,Somewhat Accurate (4),Like,6.218,8.98,More real than fake (4),0,2.381,1,2,0
225,2,3,Very Inaccurate (1),No Engagement,3.089,6.682,Very Inaccurate (1),Reply,2.555,6.846,Definitely real (5),0,1.871,1,2,0
225,3,2,Somewhat Accurate (4),External Share,8.98,12.552,Very Inaccurate (1),No Engagement,3.554,8.89,Definitely fake (1),0,3.774,1,2,0
226,1,2,Somewhat Inaccurate (2),No Engagement,22.094,22.978,Somewhat Accurate (4),No Engagement,7.924,8.699,More real than fake (4),15.935,16.997,1,1,1
226,2,3,Very Inaccurate (1),No Engagement,9.702,10.339,Very Inaccurate (1),No Engagement,7.096,7.819,More real than fake (4),3.359,4.382,1,1,1
226,3,1,Very Inaccurate (1),No Engagement,22.278,23.004,Very Inaccurate (1),No Engagement,50.226,50.876,More fake than real (2),14.141,14.909,1,1,1
227,1,2,Neither Accurate nor Inaccurate (3),No Engagement,3.4,5.163,Somewhat Accurate (4),No Engagement,4.608,5.87,More real than fake (4),0,2.332,1,1,1
227,2,1,Neither Accurate nor Inaccurate (3),No Engagement,3.12,3.846,Somewhat Accurate (4),No Engagement,2.512,4.093,Definitely real (5),0,0.885,1,1,1
227,3,3,Somewhat Inaccurate (2),No Engagement,3.745,4.822,Very Inaccurate (1),No Engagement,3.041,4.06,Definitely fake (1),0,1.652,1,1,1
228,1,3,Very Inaccurate (1),No Engagement,2.281,3.623,Very Inaccurate (1),No Engagement,6.004,7.426,More real than fake (4),0,1.432,1,1,0
228,2,2,Somewhat Inaccurate (2),No Engagement,5.022,6.061,Somewhat Inaccurate (2),No Engagement,1.752,3.281,More real than fake (4),0,1.102,1,1,0
228,3,1,Very Inaccurate (1),No Engagement,6.002,7.628,Very Inaccurate (1),No Engagement,3.32,4.483,More fake than real (2),0,1.441,1,1,0
229,1,1,Somewhat Inaccurate (2),No Engagement,20.81,21.464,Neither Accurate nor Inaccurate (3),No Engagement,2.411,3.048,I'm not sure (3),3.138,3.736,0,1,0
229,2,2,Somewhat Accurate (4),No Engagement,22.164,23.365,Somewhat Accurate (4),Reply,50.716,50.98,More real than fake (4),1.384,1.915,0,1,0
229,3,3,Very Inaccurate (1),No Engagement,5.681,6.445,Very Inaccurate (1),No Engagement,19.202,23.965,More fake than real (2),6.844,7.802,0,1,0
230,1,1,Neither Accurate nor Inaccurate (3),No Engagement,3.108,4.132,Neither Accurate nor Inaccurate (3),No Engagement,4.599,5.685,I'm not sure (3),0,2.925,1,0,0
230,2,3,Somewhat Inaccurate (2),No Engagement,1.227,3.739,Somewhat Inaccurate (2),No Engagement,2.252,5.326,I'm not sure (3),0,12.761,1,0,0
230,3,2,Somewhat Inaccurate (2),No Engagement,5.686,7.245,Somewhat Inaccurate (2),No Engagement,4.306,18.481,I'm not sure (3),0,1.26,1,0,0
231,1,2,Neither Accurate nor Inaccurate (3),No Engagement,13.691,14.591,Neither Accurate nor Inaccurate (3),No Engagement,16.634,17.221,I'm not sure (3),16.078,16.96,0,0,1
231,2,1,Neither Accurate nor Inaccurate (3),No Engagement,16.454,17.359,Somewhat Inaccurate (2),No Engagement,47.206,48.208,I'm not sure (3),19.986,21.101,0,0,1
231,3,3,Somewhat Accurate (4),No Engagement,11.968,12.827,Somewhat Accurate (4),No Engagement,23.216,24.037,I'm not sure (3),10.063,10.981,0,0,1
232,1,3,Very Inaccurate (1),No Engagement,3.655,4.902,Very Inaccurate (1),No Engagement,1.762,2.96,More real than fake (4),0,5.006,1,1,1
232,2,1,Neither Accurate nor Inaccurate (3),No Engagement,3.662,5.236,Neither Accurate nor Inaccurate (3),No Engagement,4.569,5.296,I'm not sure (3),0,0.696,1,1,1
232,3,2,Very Inaccurate (1),No Engagement,4.57,5.583,Very Inaccurate (1),No Engagement,1.702,2.803,More fake than real (2),0,1.142,1,1,1
233,1,3,Very Inaccurate (1),No Engagement,3.306,6.288,Somewhat Inaccurate (2),No Engagement,2.959,5.451,I'm not sure (3),0.402,2.267,1,1,0
233,2,1,Somewhat Accurate (4),No Engagement,10.306,15.172,Somewhat Accurate (4),No Engagement,3.873,5.67,More real than fake (4),0.623,2.201,1,1,0
233,3,2,Neither Accurate nor Inaccurate (3),No Engagement,2.309,4.33,Neither Accurate nor Inaccurate (3),No Engagement,3.843,5.881,More fake than real (2),0,2.31,1,1,0
234,1,3,Somewhat Inaccurate (2),No Engagement,1.776,3.304,Neither Accurate nor Inaccurate (3),No Engagement,2.07,3.23,More fake than real (2),0,1.568,0,1,1
234,2,2,Neither Accurate nor Inaccurate (3),No Engagement,2.935,4.221,Neither Accurate nor Inaccurate (3),No Engagement,3.508,5.618,More real than fake (4),0,1.316,0,1,1
234,3,1,Very Accurate (5),External Share,6.686,7.736,Very Inaccurate (1),No Engagement,6.517,7.87,Definitely fake (1),0,0.907,0,1,1
235,1,1,Very Inaccurate (1),No Engagement,4.94,9.394,Very Inaccurate (1),No Engagement,4.317,6.304,Definitely fake (1),0,1.905,1,1,1
235,2,2,Very Inaccurate (1),No Engagement,1.902,4.108,Very Inaccurate (1),No Engagement,2.655,3.751,More real than fake (4),7.324,11.566,1,1,1
235,3,3,Somewhat Inaccurate (2),No Engagement,4.853,7.267,Very Inaccurate (1),No Engagement,3.432,4.775,More fake than real (2),0.93,2.83,1,1,1
236,1,1,Neither Accurate nor Inaccurate (3),No Engagement,10.3,11.122,Neither Accurate nor Inaccurate (3),0,3.541,5.606,I'm not sure (3),1.886,3.451,0,1,0
236,2,3,Neither Accurate nor Inaccurate (3),No Engagement,2.183,5.619,Neither Accurate nor Inaccurate (3),No Engagement,2.597,4.471,I'm not sure (3),2.897,4.857,0,1,0
236,3,2,Neither Accurate nor Inaccurate (3),No Engagement,6.062,6.792,Neither Accurate nor Inaccurate (3),No Engagement,4.327,5.201,I'm not sure (3),1.969,2.967,0,1,0
237,1,3,Very Inaccurate (1),No Engagement,11.899,13.275,Somewhat Accurate (4),No Engagement,0.717,1.765,More real than fake (4),0,1.051,1,0,0
237,2,1,Very Inaccurate (1),No Engagement,3.661,4.83,Somewhat Inaccurate (2),No Engagement,2.403,3.994,More real than fake (4),0,0.651,1,0,0
237,3,2,Somewhat Accurate (4),No Engagement,3.006,3.412,Somewhat Accurate (4),No Engagement,1.958,3.13,More fake than real (2),0,1.243,1,0,0
238,1,2,Very Inaccurate (1),No Engagement,6.016,7.494,Very Inaccurate (1),No Engagement,1.531,2.711,More fake than real (2),0,1.399,0,2,0
238,2,3,Somewhat Inaccurate (2),No Engagement,5.041,6.308,Somewhat Inaccurate (2),No Engagement,2.614,3.984,More fake than real (2),3.211,4.349,0,2,0
238,3,1,Somewhat Inaccurate (2),No Engagement,2.402,3.829,Somewhat Inaccurate (2),No Engagement,1.091,2.571,More fake than real (2),0,3.037,0,2,0
239,1,3,Very Accurate (5),Retweet,19.649,20.24,Very Accurate (5),Like,14.83,15.431,More real than fake (4),5.21,5.743,0,0,1
239,2,1,Very Accurate (5),Retweet,39.186,39.9,Very Accurate (5),Retweet,24.304,24.886,More real than fake (4),13.084,13.916,0,0,1
239,3,2,Very Inaccurate (1),Reply,39.87,40.445,Somewhat Accurate (4),No Engagement,47.692,48.356,More real than fake (4),7.667,8.374,0,0,1
240,1,2,Neither Accurate nor Inaccurate (3),No Engagement,2.236,3.131,Neither Accurate nor Inaccurate (3),No Engagement,5.548,6.684,Definitely fake (1),0,3.904,1,2,1
240,2,3,Very Inaccurate (1),No Engagement,3.097,6.459,Very Inaccurate (1),No Engagement,2.811,4.003,More fake than real (2),0,1.161,1,2,1
240,3,1,Very Inaccurate (1),No Engagement,1.563,3.463,Very Inaccurate (1),No Engagement,4.081,5.66,Definitely fake (1),0,1.191,1,2,1
241,1,2,Somewhat Accurate (4),No Engagement,2.987,4.18,Somewhat Accurate (4),No Engagement,3.286,5.212,More real than fake (4),1.668,3.727,1,2,0
241,2,3,Very Inaccurate (1),No Engagement,11.701,12.145,Very Inaccurate (1),No Engagement,1.7,3.259,More fake than real (2),1.132,3.493,1,2,0
241,3,1,Somewhat Inaccurate (2),No Engagement,2,3.344,Very Inaccurate (1),No Engagement,2.668,3.962,More fake than real (2),0,1.145,1,2,0
242,1,1,Very Inaccurate (1),No Engagement,17.671,18.992,Very Inaccurate (1),No Engagement,9.297,10.634,More fake than real (2),12.283,13.744,1,2,1
242,2,2,Somewhat Accurate (4),No Engagement,8.915,10.283,Somewhat Accurate (4),No Engagement,5.219,6.244,I'm not sure (3),2.331,3.565,1,2,1
242,3,3,Neither Accurate nor Inaccurate (3),No Engagement,11.672,12.485,Somewhat Inaccurate (2),No Engagement,4.988,5.959,Definitely fake (1),6.335,7.117,1,2,1
243,1,1,Somewhat Inaccurate (2),No Engagement,3.876,4.446,Somewhat Inaccurate (2),No Engagement,5.452,6.245,More real than fake (4),0,0.585,1,2,0
243,2,2,Neither Accurate nor Inaccurate (3),No Engagement,3.792,4.964,Neither Accurate nor Inaccurate (3),No Engagement,3.675,4.731,I'm not sure (3),0.582,1.829,1,2,0
243,3,3,Very Inaccurate (1),No Engagement,6.373,7.143,Very Inaccurate (1),No Engagement,1.643,2.153,More fake than real (2),0,3.402,1,2,0
244,1,1,Somewhat Inaccurate (2),No Engagement,21.037,22.025,Neither Accurate nor Inaccurate (3),No Engagement,6.811,7.779,Definitely fake (1),3.714,4.974,0,0,1
244,2,3,Very Inaccurate (1),No Engagement,17.496,18.184,Very Inaccurate (1),No Engagement,42.367,43.498,Definitely fake (1),19.006,19.03,0,0,1
244,3,2,Very Inaccurate (1),No Engagement,8.421,10.228,Very Inaccurate (1),Reply,13.534,14.724,Definitely fake (1),4.491,5.177,0,0,1
245,1,3,Very Inaccurate (1),No Engagement,11.994,15.406,Very Inaccurate (1),No Engagement,11.753,12.828,More fake than real (2),10.627,11.81,1,1,1
245,2,2,Neither Accurate nor Inaccurate (3),No Engagement,19.342,22.318,Neither Accurate nor Inaccurate (3),No Engagement,27.265,29.449,More fake than real (2),18.635,19.4,1,1,1
245,3,1,Somewhat Inaccurate (2),No Engagement,41.023,42.302,Very Inaccurate (1),No Engagement,32.145,33.452,I'm not sure (3),6.778,7.985,1,1,1
246,1,1,Neither Accurate nor Inaccurate (3),No Engagement,9.52,11.042,Somewhat Accurate (4),No Engagement,1.35,5.595,More real than fake (4),0,2.478,1,2,0
246,2,2,Neither Accurate nor Inaccurate (3),No Engagement,6.007,10.568,Neither Accurate nor Inaccurate (3),No Engagement,2.294,4.115,More real than fake (4),0,8.55,1,2,0
246,3,3,Very Inaccurate (1),No Engagement,20.636,22.842,Very Inaccurate (1),No Engagement,8.16,11.603,I'm not sure (3),0,0.908,1,2,0
247,1,1,Somewhat Inaccurate (2),No Engagement,1.789,2.735,Somewhat Accurate (4),No Engagement,2.816,3.477,I'm not sure (3),2.175,2.586,1,2,0
247,2,3,Somewhat Inaccurate (2),No Engagement,1.023,1.701,Somewhat Accurate (4),External Share,2.79,3.44,More real than fake (4),0,0.504,1,2,0
247,3,2,Somewhat Inaccurate (2),No Engagement,4.243,5.946,Very Inaccurate (1),No Engagement,6.574,7.373,More fake than real (2),3.14,3.378,1,2,0
248,1,3,Somewhat Accurate (4),No Engagement,13.466,14.262,Somewhat Accurate (4),No Engagement,6.484,7.564,More fake than real (2),22.536,23.791,1,2,1
248,2,2,Very Inaccurate (1),No Engagement,10.909,12.291,Somewhat Inaccurate (2),No Engagement,3.434,4.698,More real than fake (4),10.263,11.126,1,2,1
248,3,1,Neither Accurate nor Inaccurate (3),No Engagement,7.764,8.655,Neither Accurate nor Inaccurate (3),No Engagement,2.453,3.391,More fake than real (2),8.014,9.132,1,2,1
249,1,2,Very Accurate (5),External Share,12.812,14.325,Very Accurate (5),Retweet,6.754,8.361,More real than fake (4),1.463,2.473,0,2,1
249,2,1,Somewhat Accurate (4),External Share,75.658,78.111,Somewhat Accurate (4),External Share,31.568,32.385,More real than fake (4),11.69,12.91,0,2,1
249,3,3,Very Accurate (5),Retweet,11.3,12.491,Very Accurate (5),External Share,4.926,6.417,More real than fake (4),4.146,5.156,0,2,1
250,1,3,Very Inaccurate (1),No Engagement,5.085,6.542,Very Inaccurate (1),No Engagement,6.281,7.495,Definitely real (5),0.923,1.63,0,1,0
250,2,2,Neither Accurate nor Inaccurate (3),No Engagement,2.561,3.877,Very Inaccurate (1),No Engagement,2.614,3.8,More real than fake (4),0,1.44,0,1,0
250,3,1,Very Inaccurate (1),No Engagement,2.67,4.224,Very Inaccurate (1),No Engagement,1.818,3.403,Definitely fake (1),0,1.308,0,1,0
251,1,1,Very Inaccurate (1),No Engagement,6.549,6.92,Very Inaccurate (1),No Engagement,3.536,3.906,More real than fake (4),1.91,4.28,1,1,1
251,2,2,Somewhat Inaccurate (2),No Engagement,9.866,11.333,Somewhat Inaccurate (2),No Engagement,7.429,8.176,Definitely real (5),1.57,2.334,1,1,1
251,3,3,Very Inaccurate (1),No Engagement,11.049,11.422,Very Inaccurate (1),No Engagement,7.711,8.084,More fake than real (2),4.844,5.846,1,1,1
252,1,3,Very Inaccurate (1),No Engagement,13.45,14.139,Very Inaccurate (1),No Engagement,6.114,6.846,More real than fake (4),1.946,3.181,0,0,0
252,2,1,Neither Accurate nor Inaccurate (3),No Engagement,5.266,6.353,Neither Accurate nor Inaccurate (3),No Engagement,3.623,4.181,Definitely real (5),1.425,2.15,0,0,0
252,3,2,Neither Accurate nor Inaccurate (3),No Engagement,5.997,6.576,Very Inaccurate (1),No Engagement,6.462,7.55,Definitely fake (1),2.955,4.034,0,0,0
253,1,1,Neither Accurate nor Inaccurate (3),No Engagement,12.683,13.141,Somewhat Inaccurate (2),No Engagement,17.345,17.919,More real than fake (4),4.306,4.681,1,2,0
253,2,3,Somewhat Inaccurate (2),No Engagement,40.501,41.104,Somewhat Inaccurate (2),No Engagement,9.901,10.535,More fake than real (2),8.049,8.618,1,2,0
253,3,2,Somewhat Inaccurate (2),No Engagement,10.49,10.759,Somewhat Inaccurate (2),No Engagement,5.663,6.086,Definitely fake (1),8.94,9.77,1,2,0
254,1,1,Very Inaccurate (1),No Engagement,18.681,19.834,Very Inaccurate (1),No Engagement,36.868,37.916,Definitely fake (1),9.824,10.692,1,0,1
254,2,2,Very Accurate (5),External Share,24.816,25.804,Very Accurate (5),No Engagement,28.886,29.658,More real than fake (4),9.479,10.133,1,0,1
254,3,3,Very Inaccurate (1),Reply,16.094,17.21,Very Inaccurate (1),No Engagement,13.268,14.195,I'm not sure (3),5.535,6.268,1,0,1
255,1,1,Very Inaccurate (1),No Engagement,30.783,32.354,Very Inaccurate (1),No Engagement,34.946,35.883,More fake than real (2),19.34,20.328,0,2,1
255,2,2,Somewhat Accurate (4),No Engagement,33.478,34.776,Somewhat Accurate (4),No Engagement,16.304,17.008,I'm not sure (3),10.556,11.451,0,2,1
255,3,3,Very Inaccurate (1),No Engagement,14.844,15.628,Very Inaccurate (1),No Engagement,8.901,9.814,I'm not sure (3),35.769,36.686,0,2,1
256,1,2,Very Inaccurate (1),No Engagement,7.544,10.762,Very Inaccurate (1),No Engagement,2.998,5.541,More fake than real (2),0,1.4,0,0,0
256,2,3,Very Inaccurate (1),No Engagement,2.837,6.018,Very Inaccurate (1),No Engagement,2.597,12.73,More fake than real (2),0,2.805,0,0,0
256,3,1,Somewhat Inaccurate (2),No Engagement,5.445,8.446,Very Inaccurate (1),No Engagement,3.094,5.096,More fake than real (2),7.326,8.895,0,0,0
257,1,1,Somewhat Accurate (4),No Engagement,4.582,5.617,Somewhat Accurate (4),Like,4.785,5.737,More real than fake (4),0,2.568,1,1,1
257,2,2,Very Accurate (5),Like,9.196,10.173,Very Accurate (5),Like,3.788,5.125,I'm not sure (3),0,2.902,1,1,1
257,3,3,Very Inaccurate (1),No Engagement,7.338,8.304,Very Inaccurate (1),No Engagement,9.872,11.017,More fake than real (2),0,2.949,1,1,1
258,1,3,Neither Accurate nor Inaccurate (3),No Engagement,1.243,2.164,Somewhat Accurate (4),No Engagement,3.044,4.094,I'm not sure (3),0,11.226,0,1,0
258,2,1,Somewhat Accurate (4),No Engagement,3.046,4.661,Somewhat Accurate (4),No Engagement,1.971,2.976,Definitely real (5),0,0.948,0,1,0
258,3,2,Somewhat Accurate (4),No Engagement,5.652,7.179,Somewhat Accurate (4),No Engagement,4.475,5.446,Definitely real (5),0.356,1.245,0,1,0
259,1,1,Somewhat Inaccurate (2),No Engagement,11.422,11.906,Somewhat Inaccurate (2),No Engagement,4.711,5.228,Definitely fake (1),3.261,3.834,1,0,1
259,2,3,Very Inaccurate (1),No Engagement,6.786,7.303,Very Inaccurate (1),No Engagement,14.462,15.059,More real than fake (4),2.486,3.171,1,0,1
259,3,2,Neither Accurate nor Inaccurate (3),No Engagement,13.107,13.7,Somewhat Inaccurate (2),No Engagement,6.539,7.096,Definitely fake (1),2.987,4.538,1,0,1
260,1,2,Neither Accurate nor Inaccurate (3),Like,28.648,29.027,Somewhat Accurate (4),Like,10.083,11.046,More real than fake (4),6.82,7.408,1,1,1
260,2,3,Somewhat Inaccurate (2),No Engagement,8.256,8.849,Very Inaccurate (1),No Engagement,12.556,13.567,More fake than real (2),2.241,3.167,1,1,1
260,3,1,Somewhat Inaccurate (2),No Engagement,7.493,7.514,Very Inaccurate (1),No Engagement,3.974,4.741,More fake than real (2),3.527,4.364,1,1,1
